"year","doy","logcpue.est","Est.Error","Q2.5","Q97.5","Estimate","Est.Error","Q5","Q95","Estimate","Est.Error","Q25","Q75","cpue.est"
"1994","124","-1.49487882234872","0.207234254214627","-1.89698397874861","-1.09835681820485","-1.49487882234872","0.207234254214627","-1.84635481840329","-1.16230526997245","-1.49487882234872","0.207234254214627","-1.63445089885275","-1.35162448041121",0.224275780296262
"1994","125","-1.51771260179931","0.205478568946151","-1.91851345390162","-1.12072905671044","-1.51771260179931","0.205478568946151","-1.87128166963668","-1.19299258875318","-1.51771260179931","0.205478568946151","-1.65596297380976","-1.37583760454583",0.219212740736541
"1994","126","-1.53957533201172","0.203847344507327","-1.94259118722173","-1.14802385012307","-1.53957533201172","0.203847344507327","-1.88897652066805","-1.21348395873515","-1.53957533201172","0.203847344507327","-1.67566238253911","-1.39959053920035",0.214472161551838
"1994","127","-1.56012288895948","0.202349450226211","-1.96350650137315","-1.17311254461186","-1.56012288895948","0.202349450226211","-1.90360872632139","-1.23701426654131","-1.56012288895948","0.202349450226211","-1.69983492295193","-1.42065056421507",0.210110249384266
"1994","128","-1.57901497968697","0.200987302385689","-1.98114435313225","-1.19339037503818","-1.57901497968697","0.200987302385689","-1.92506131036486","-1.26093268636908","-1.57901497968697","0.200987302385689","-1.71579471663056","-1.44220837108577",0.206178087818627
"1994","129","-1.59591866449563","0.199756747640491","-1.99156292429777","-1.21454133257839","-1.59591866449563","0.199756747640491","-1.94142098947834","-1.277539796454","-1.59591866449563","0.199756747640491","-1.72910103011104","-1.45975186495737",0.202722209237099
"1994","130","-1.61051181105074","0.198647334633577","-2.00546275749718","-1.23370909845868","-1.61051181105074","0.198647334633577","-1.95480588542546","-1.2933169946702","-1.61051181105074","0.198647334633577","-1.74483282303034","-1.47605706195702",0.199785335561224
"1994","131","-1.62248644200544","0.197642949097023","-2.01555977887729","-1.25271777129964","-1.62248644200544","0.197642949097023","-1.95861901787295","-1.30935483463077","-1.62248644200544","0.197642949097023","-1.75626241062521","-1.48950016088963",0.197407246682534
"1994","132","-1.63155193936168","0.196722760731676","-2.03075237715247","-1.26061024348774","-1.63155193936168","0.196722760731676","-1.96084238085636","-1.32238312200343","-1.63155193936168","0.196722760731676","-1.76373161498973","-1.49593463722395",0.195625739136428
"1994","133","-1.63743807048198","0.195862409243423","-2.0323480633458","-1.26672562245418","-1.63743807048198","0.195862409243423","-1.96260933057554","-1.32608407149637","-1.63743807048198","0.195862409243423","-1.76828158680446","-1.50201441220018",0.194477642623468
"1994","134","-1.63989780303435","0.195035344410528","-2.03632635705648","-1.26800469655941","-1.63989780303435","0.195035344410528","-1.97192246791413","-1.33181096011441","-1.63989780303435","0.195035344410528","-1.77076557887139","-1.50475710801322",0.19399986747563
"1994","135","-1.63870987860096","0.194214231594468","-2.03854865169354","-1.26618053013001","-1.63870987860096","0.194214231594468","-1.96804008703542","-1.33007602047985","-1.63870987860096","0.194214231594468","-1.76853005326054","-1.50629767164337",0.194230461595356
"1994","136","-1.63368111769028","0.193372338813594","-2.03325605762211","-1.26895268839301","-1.63368111769028","0.193372338813594","-1.9586443967086","-1.32406806400176","-1.63368111769028","0.193372338813594","-1.76472279458102","-1.50301928603719",0.195209660162497
"1994","137","-1.62464843199404","0.192484832301383","-2.02405315500313","-1.26176872564752","-1.62464843199404","0.192484832301383","-1.9492350154426","-1.3157609615511","-1.62464843199404","0.192484832301383","-1.75496940047223","-1.49406892044487",0.19698091521977
"1994","138","-1.61148052317524","0.191529921853707","-2.00647821927675","-1.260185618465","-1.61148052317524","0.191529921853707","-1.93551255764138","-1.3023539761237","-1.61148052317524","0.191529921853707","-1.74164947466546","-1.48107526368673",0.199591894793704
"1994","139","-1.5940792511492","0.190489812790001","-1.9882625705856","-1.24348769853304","-1.5940792511492","0.190489812790001","-1.9121651415876","-1.28404862611328","-1.5940792511492","0.190489812790001","-1.72269134932039","-1.46513390559244",0.203095442334123
"1994","140","-1.57238065853112","0.189351436079418","-1.96547210471993","-1.21780844874885","-1.57238065853112","0.189351436079418","-1.88936170757483","-1.26866767993972","-1.57238065853112","0.189351436079418","-1.69952020137661","-1.44634361586412",0.207550486902902
"1994","141","-1.54635564193405","0.18810694095225","-1.9361400204686","-1.19389899040292","-1.54635564193405","0.18810694095225","-1.86121790704712","-1.24510114493411","-1.54635564193405","0.18810694095225","-1.67204108147692","-1.42367525103049",0.213022892625263
"1994","142","-1.51601026474261","0.186753944616051","-1.90350550084498","-1.16439188915624","-1.51601026474261","0.186753944616051","-1.82525181492879","-1.2244322861636","-1.51601026474261","0.186753944616051","-1.64363735288773","-1.39644552794213",0.219586232522655
"1994","143","-1.48138570999472","0.18529554165367","-1.86634349019899","-1.13293789575437","-1.48138570999472","0.18529554165367","-1.79027839094455","-1.19588064614201","-1.48138570999472","0.18529554165367","-1.60717895260197","-1.36040859084415",0.227322467016984
"1994","144","-1.44255787608352","0.183740081814266","-1.82190639051615","-1.09278807185043","-1.44255787608352","0.183740081814266","-1.75190559053222","-1.16005409997142","-1.44255787608352","0.183740081814266","-1.56547561139301","-1.32388191071783",0.236322501251423
"1994","145","-1.39963662183956","0.182100729922435","-1.77577028086172","-1.04861482697086","-1.39963662183956","0.182100729922435","-1.70593196824292","-1.11398599222027","-1.39963662183956","0.182100729922435","-1.51959518679117","-1.28106810249523",0.246686588175492
"1994","146","-1.35276467148869","0.180394826343475","-1.72300642217986","-1.01041320629188","-1.35276467148869","0.180394826343475","-1.66034487753076","-1.07526966351468","-1.35276467148869","0.180394826343475","-1.47183038409095","-1.23760294660947",0.258524536315769
"1994","147","-1.30211619357089","0.178643071510618","-1.66564485700147","-0.959211551979027","-1.30211619357089","0.178643071510618","-1.6089205632391","-1.02489711759643","-1.30211619357089","0.178643071510618","-1.42021117286433","-1.18682077261376",0.271955672811688
"1994","148","-1.247895071496","0.176868563959631","-1.60553542940037","-0.905510147864843","-1.247895071496","0.176868563959631","-1.55194520681829","-0.971862987155785","-1.247895071496","0.176868563959631","-1.3676183058697","-1.13299096286154",0.28710850413105
"1994","149","-1.19033288661498","0.17509572824886","-1.54522570803604","-0.848974428625424","-1.19033288661498","0.17509572824886","-1.49407458704613","-0.914316426703165","-1.19033288661498","0.17509572824886","-1.30548646035949","-1.07501259855467",0.304120009733945
"1994","150","-1.12968663769551","0.173349176819259","-1.48121144297975","-0.792037704864647","-1.12968663769551","0.173349176819259","-1.43247545396563","-0.857455691972507","-1.12968663769551","0.173349176819259","-1.24604963324409","-1.01295407735453",0.323134498729845
"1994","151","-1.06623622344449","0.171652557508162","-1.41236412505958","-0.736347025248105","-1.06623622344449","0.171652557508162","-1.36707427654885","-0.799180190640833","-1.06623622344449","0.171652557508162","-1.18010185475242","-0.948994073111538",0.344301957417572
"1994","152","-1.00028171702549","0.170027444848915","-1.34622718822362","-0.668131232843337","-1.00028171702549","0.170027444848915","-1.29932146445462","-0.733233964158171","-1.00028171702549","0.170027444848915","-1.1139174252443","-0.883783880994555",0.367775817866447
"1994","153","-0.932140463601664","0.168492336940254","-1.27220286962274","-0.600980802531658","-0.932140463601664","0.168492336940254","-1.23122885146949","-0.668291917362816","-0.932140463601664","0.168492336940254","-1.04383492389379","-0.817367171304904",0.393710085711683
"1994","154","-0.862144033588423","0.16706181895572","-1.19618603822313","-0.536929355986646","-0.862144033588423","0.16706181895572","-1.15913861617244","-0.59879253112376","-0.862144033588423","0.16706181895572","-0.97472250852639","-0.746668470066019",0.422255780517843
"1994","155","-0.790635065512004","0.165745948047296","-1.12170469527622","-0.474377874399361","-0.790635065512004","0.165745948047296","-1.08491985235385","-0.529570785186598","-0.790635065512004","0.165745948047296","-0.899333404589719","-0.673670861981706",0.453556665605364
"1994","156","-0.717964033345296","0.164549901995444","-1.04446660803493","-0.399635145848417","-0.717964033345296","0.164549901995444","-1.01185233780075","-0.461862821899329","-0.717964033345296","0.164549901995444","-0.825620255097984","-0.603324930779061",0.487744276840251
"1994","157","-0.644485973561704","0.163473916055317","-0.970880498531331","-0.33084332376829","-0.644485973561704","0.163473916055317","-0.931258068804138","-0.389974530838764","-0.644485973561704","0.163473916055317","-0.75081978321147","-0.531306893288521",0.5249323018503
"1994","158","-0.570557207262145","0.162513510779401","-0.89637898865728","-0.255523315927415","-0.570557207262145","0.162513510779401","-0.853121380168662","-0.316932101465332","-0.570557207262145","0.162513510779401","-0.677577474429351","-0.455561586236151",0.565210411594012
"1994","159","-0.496532092391626","0.161659990779287","-0.823706787609568","-0.178942556256685","-0.496532092391626","0.161659990779287","-0.773399178999648","-0.238557331341383","-0.496532092391626","0.161659990779287","-0.603473698522884","-0.38367380863045",0.608637703406916
"1994","160","-0.422759840308116","0.160901173414748","-0.747350246915501","-0.107252432812488","-0.422759840308116","0.160901173414748","-0.698145568513923","-0.161892589295918","-0.422759840308116","0.160901173414748","-0.529335050696693","-0.31172574902876",0.655235975487386
"1994","161","-0.349581429852152","0.16022228995959","-0.672114693661957","-0.0409446785524772","-0.349581429852152","0.16022228995959","-0.620456112934824","-0.0914951670476632","-0.349581429852152","0.16022228995959","-0.455881199651099","-0.236855830694397",0.704983112856245
"1994","162","-0.277326650606051","0.159606991710139","-0.598044379091781","0.0248414339661753","-0.277326650606051","0.159606991710139","-0.542083015517037","-0.0144108401400795","-0.277326650606051","0.159606991710139","-0.384730731887136","-0.165937732072454",0.757806918587646
"1994","163","-0.206311305186933","0.159038390407639","-0.524739378022034","0.092329782170734","-0.206311305186933","0.159038390407639","-0.466608644059872","0.0571388727742555","-0.206311305186933","0.159038390407639","-0.314472862311829","-0.0944577841925806",0.81357976525554
"1994","164","-0.136834598263082","0.15850006569319","-0.456366232807838","0.16058556282525","-0.136834598263082","0.15850006569319","-0.401928803146263","0.127182980572297","-0.136834598263082","0.15850006569319","-0.247530876036754","-0.0261001304309535",0.872114463450275
"1994","165","-0.0691767375929724","0.157976980683543","-0.385428248408875","0.228343989545819","-0.0691767375929724","0.157976980683543","-0.32995060428864","0.195486340990493","-0.0691767375929724","0.157976980683543","-0.175822313001043","0.0394187986830937",0.933161740743228
"1994","166","-0.00359676962702636","0.157456258332177","-0.314533312160147","0.297068566790587","-0.00359676962702636","0.157456258332177","-0.264475985945006","0.255158047925909","-0.00359676962702636","0.157456258332177","-0.112155596306523","0.104106762207534",0.996409691000731
"1994","167","0.059669330629386","0.156927784207764","-0.250542562731675","0.359653986740499","0.059669330629386","0.156927784207764","-0.203298460222541","0.315914664338274","0.059669330629386","0.156927784207764","-0.0482072926918257","0.168283340269372",1.06148548776821
"1994","168","0.120410298998671","0.156384614272752","-0.190603651892083","0.416994526862855","0.120410298998671","0.156384614272752","-0.142363833147422","0.376981759968703","0.120410298998671","0.156384614272752","0.0110178375187914","0.22736522614859",1.12795955732594
"1994","169","0.178440937398294","0.155823178225654","-0.130574487511492","0.472711515605978","0.178440937398294","0.155823178225654","-0.0816562352561716","0.433394574004851","0.178440937398294","0.155823178225654","0.0685039594600141","0.284222407349266",1.19535228057286
"1994","170","0.23360317512249","0.155243279613449","-0.0718957210433117","0.530255281177038","0.23360317512249","0.155243279613449","-0.0226434023893488","0.486183758041288","0.23360317512249","0.155243279613449","0.122677861904069","0.337947907898405",1.26314314611682
"1994","171","0.285766829615671","0.154647903173025","-0.0166001320530835","0.581692901585014","0.285766829615671","0.154647903173025","0.0303919774281036","0.537941392747827","0.285766829615671","0.154647903173025","0.176774967515678","0.39151367146495",1.33078212009481
"1994","172","0.33483006370535","0.154042847964729","0.0337021203769709","0.634451800425966","0.33483006370535","0.154042847964729","0.0794379319197562","0.586305608364397","0.33483006370535","0.154042847964729","0.226151006574177","0.441702717105061",1.39770284459722
"1994","173","0.38071953973897","0.153436212066753","0.0829303880873765","0.6788365741667","0.38071953973897","0.153436212066753","0.124668811868101","0.629869910966504","0.38071953973897","0.153436212066753","0.271717396412312","0.487042278074414",1.46333713993655
"1994","174","0.423390274394653","0.15283776105846","0.125263642541545","0.722738892605067","0.423390274394653","0.15283776105846","0.165462311129927","0.674199856120318","0.423390274394653","0.15283776105846","0.313236714977546","0.533424163805595",1.52713017948621
"1994","175","0.462825201336846","0.152258218198047","0.166012972185464","0.759576234491227","0.462825201336846","0.152258218198047","0.205429386649883","0.713034511444228","0.462825201336846","0.152258218198047","0.355786087484528","0.571392981556105",1.5885556407435
"1994","176","0.49903445194656","0.151708518764692","0.205073472547272","0.7965366457991","0.49903445194656","0.151708518764692","0.243770011061306","0.745694845663859","0.49903445194656","0.151708518764692","0.392815548550811","0.604219485649011",1.64713011937669
"1994","177","0.532054367463143","0.151199073976898","0.243326143395615","0.830804910883281","0.532054367463143","0.151199073976898","0.280116139970359","0.774967268902674","0.532054367463143","0.151199073976898","0.426504543548075","0.635759331728674",1.70242612744053
"1994","178","0.561946258613305","0.150739090531448","0.275637248582114","0.859786361057392","0.561946258613305","0.150739090531448","0.310180388740016","0.802978824551286","0.561946258613305","0.150739090531448","0.458172360097229","0.663775505139196",1.75408307958696
"1994","179","0.588794931403922","0.150335989513254","0.302540064639573","0.885769978197633","0.588794931403922","0.150335989513254","0.338983020203008","0.828182849801894","0.588794931403922","0.150335989513254","0.48443415821013","0.689959025330377",1.80181579495203
"1994","180","0.612707000066262","0.149994962791739","0.327988041312054","0.908114638673024","0.612707000066262","0.149994962791739","0.367993248569705","0.850499615900342","0.612707000066262","0.149994962791739","0.507261859030463","0.714301295394576",1.84542019599085
"1994","181","0.633809010195532","0.149718696041827","0.34825554529153","0.927952573594825","0.633809010195532","0.149718696041827","0.390732617883602","0.869023365947594","0.633809010195532","0.149718696041827","0.528818855951108","0.735253267243207",1.88477605512591
"1994","182","0.652245396815774","0.149507275714368","0.365573908483075","0.942207804942016","0.652245396815774","0.149507275714368","0.410380622803281","0.887110663975773","0.652245396815774","0.149507275714368","0.546242438742543","0.753536987086956",1.91984681080159
"1994","183","0.668176303571503","0.149358283636557","0.379507195894655","0.948946005372108","0.668176303571503","0.149358283636557","0.425350099976864","0.906236803758822","0.668176303571503","0.149358283636557","0.562451572518135","0.769213523103761",1.95067663280756
"1994","184","0.681775290314363","0.149267068816836","0.392839135254417","0.960028813693841","0.681775290314363","0.149267068816836","0.442189156883085","0.917760771872467","0.681775290314363","0.149267068816836","0.577404774522133","0.782264960761884",1.97738505058321
"1994","185","0.69322695706567","0.149227172955682","0.406716335711464","0.969564537030393","0.69322695706567","0.149227172955682","0.454944333326047","0.932730009082822","0.69322695706567","0.149227172955682","0.588954946617731","0.793758301746622",2.00015955937591
"1994","186","0.70272451280264","0.149230875452059","0.415398513706565","0.981985702368361","0.70272451280264","0.149230875452059","0.459724852940721","0.942207512457114","0.70272451280264","0.149230875452059","0.600107299378083","0.805389039294294",2.01924668330862
"1994","187","0.710467317548118","0.149269816299829","0.419196135678459","0.990446909714778","0.710467317548118","0.149269816299829","0.465016095185513","0.947329644024059","0.710467317548118","0.149269816299829","0.610033850046083","0.815251761989247",2.03494200058653
"1994","188","0.71665842596082","0.149335651611474","0.421693356978321","0.997430284264538","0.71665842596082","0.149335651611474","0.465749938647354","0.951454927587262","0.71665842596082","0.149335651611474","0.61441702986862","0.820947248279507",2.04757962721752
"1994","189","0.721502160033838","0.149420696488564","0.42778477972602","1.00385335244383","0.721502160033838","0.149420696488564","0.467661797321148","0.956580717372795","0.721502160033838","0.149420696488564","0.620583987171925","0.825872581433192",2.05752161716478
"1994","190","0.725201737614023","0.149518513074429","0.431043550249326","1.0095661574093","0.725201737614023","0.149518513074429","0.468439138069869","0.96317756081087","0.725201737614023","0.149518513074429","0.62487781054206","0.83151943213301",2.0651476759103
"1994","191","0.727956982194516","0.149624407146717","0.431857963767079","1.01271113585143","0.727956982194516","0.149624407146717","0.467063884726505","0.968001293622968","0.727956982194516","0.149624407146717","0.626806184786391","0.835420825219819",2.07084550870921
"1994","192","0.729962137956626","0.149735803747999","0.432610554824113","1.01526040348013","0.729962137956626","0.149735803747999","0.467378185948073","0.970416064986712","0.729962137956626","0.149735803747999","0.628351221483265","0.838222629939714",2.07500204236948
"1994","193","0.73140381228987","0.149852480444478","0.433522994772419","1.01799984730518","0.73140381228987","0.149852480444478","0.466388515708625","0.972593750875805","0.73140381228987","0.149852480444478","0.630704640855187","0.842556175019301",2.07799567695997
"1994","194","0.732459066011956","0.149976645360821","0.432954883703002","1.0186701140757","0.732459066011956","0.149976645360821","0.466391907057013","0.975880718623892","0.732459066011956","0.149976645360821","0.631646115314291","0.843940092150873",2.0801896470265
"1994","195","0.733293669333581","0.15011285586146","0.431803852967156","1.0180748882517","0.733293669333581","0.15011285586146","0.47260670910125","0.971024222939725","0.733293669333581","0.15011285586146","0.632671340504383","0.843904661475564",2.08192650490838
"1994","196","0.734060539231277","0.150267782485783","0.429677149017814","1.02014471012443","0.734060539231277","0.150267782485783","0.476225928904282","0.970380616799966","0.734060539231277","0.150267782485783","0.634006277863576","0.841002605000808",2.08352368401022
"1994","197","0.734898371399625","0.150449831384218","0.428426856727547","1.02240636888986","0.734898371399625","0.150449831384218","0.476345955886312","0.973340096427174","0.734898371399625","0.150449831384218","0.635802339050854","0.84170766227329",2.08527005865847
"1994","198","0.735930477331206","0.150668646889958","0.428982687333839","1.0267917155303","0.735930477331206","0.150668646889958","0.479917971886471","0.976222626791641","0.735930477331206","0.150668646889958","0.635721381983106","0.841958806111018",2.08742338929647
"1994","199","0.73726383436703","0.150934523695245","0.430847218218444","1.03318131963298","0.73726383436703","0.150934523695245","0.480822437538591","0.979147269471993","0.73726383436703","0.150934523695245","0.636916388581192","0.84495320853283",2.09020852633774
"1994","200","0.738988353855268","0.151257764890853","0.43358196794144","1.02823174335827","0.738988353855268","0.151257764890853","0.480935650254839","0.978821436226777","0.738988353855268","0.151257764890853","0.638587098760965","0.845659709084747",2.0938162415694
"1994","201","0.741176369790435","0.151648027219983","0.436860398311833","1.02462670360007","0.741176369790435","0.151648027219983","0.483561348888137","0.985018351394627","0.741176369790435","0.151648027219983","0.64015374598446","0.849107775889126",2.09840256051102
"1994","202","0.743882347610921","0.152113697538125","0.440827609352248","1.03221920349544","0.743882347610921","0.152113697538125","0.488560419549014","0.990465471368305","0.743882347610921","0.152113697538125","0.643040469501024","0.850506013892634",2.10408848081582
"1994","203","0.747142810178482","0.152661343979138","0.441801647663574","1.03592662249324","0.747142810178482","0.152661343979138","0.487016780271496","0.995610474219895","0.747142810178482","0.152661343979138","0.648386177792987","0.853695812876752",2.11095997858964
"1994","204","0.750976475415461","0.153295281265087","0.445007495080281","1.05051660761384","0.750976475415461","0.153295281265087","0.489345008905428","1.00130521003313","0.750976475415461","0.153295281265087","0.653755400624976","0.856589159581333",2.11906822469626
"1994","205","0.755384597599915","0.154017281943767","0.447445371564846","1.06118468983612","0.755384597599915","0.154017281943767","0.495685250012704","1.00636739785765","0.755384597599915","0.154017281943767","0.658720600232485","0.861558652261098",2.12842995501407
"1994","206","0.760351502126326","0.154826454586488","0.451471286423834","1.06650286423283","0.760351502126326","0.154826454586488","0.499287604778785","1.01235114317378","0.760351502126326","0.154826454586488","0.662956043524679","0.865203752474922",2.13902796124649
"1994","207","0.765845301308879","0.155719297129897","0.44844041090877","1.07717914006816","0.765845301308879","0.155719297129897","0.504357835763792","1.01651722168943","0.765845301308879","0.155719297129897","0.665916664222867","0.871003537336043",2.15081169039436
"1994","208","0.771818777010703","0.156689919947949","0.448489378940211","1.08367300915554","0.771818777010703","0.156689919947949","0.510763378759237","1.02161792986073","0.771818777010703","0.156689919947949","0.670762584310743","0.875897441638206",2.16369796136164
